qid,lang,alias
Q16245517,sl,licencirana strokovna geodetka
Q16245517,sl,licencirani strokovni geodet
Q12369034,et,Creative Director
Q12369034,et,Loovdirektor
Q12369034,et,Creative director
Q12369034,uk,творчий директор
Q12369034,uk,креативний директор
Q12370538,es,científica del suelo
Q12370538,es,cientifico del suelo
Q12370538,es,cientifica del suelo
Q12370538,de,Bodenkundlerin
Q12370538,de,Bodenwissenschaftler
Q12370538,zh,土壤学家
Q12370538,pt,pedólogo
Q12370538,hu,talajkutató
Q12370538,hu,talajtanász
Q12370538,ka,ნიადაგმცოდნე
Q12368980,fi,luontokuvaaja
Q12368980,ru,фотограф
Q12368980,ru,натурный фотограф
Q12368980,en,photographer
Q12368980,pl,fotograf przyrodniczy
Q12368980,pl,fotograf natury
Q12367504,de,Kosmetikerin
Q12367504,de,Schönheitspfleger
Q12367504,de,Schönheitspflegerin
Q12367504,fr,esthéticienne
Q12367504,fr,cosméticien
Q12367504,fr,cosméticienne
Q12367504,fr,esthéticien-cosméticien
Q12367504,fr,esthéticienne-cosméticienne
Q12367504,en,beautician
Q12367504,en,esthetician
Q12367504,ru,специалист по уходу за кожей
Q12367504,ru,косметичка
Q12367504,sl,kozmetičarka
Q12367504,ko,피부 미용사
Q12367504,zh,护肤师
Q12367504,it,estetisti
Q12367504,it,cosmetista
Q12367504,hu,kozmetikus (szépész)
Q12367504,hu,kozmetikus
Q12406482,he,הומוריסט
Q12406482,he,הומוריסטנית
Q12406482,de,Humoristin
Q12406482,en,raconteur
Q12406482,ja,ユーモア作家
Q12406482,fr,humoriste
Q12406482,fr,intellectuel comique
Q12406482,zh,幽默作家
Q12406482,lt,humoristė
Q12406482,ru,юмористка
Q12406482,uk,гумористка
Q12406482,kk,әзілші
Q12405001,de,Grafologe
Q12405001,es,grafóloga
Q12405001,es,grafologo
Q12405001,es,grafologa
Q12405001,it,grafologa
Q12405001,lt,grafologė
Q10650082,de,Rezensentin
Q10650082,de,Reviewer
Q10650082,de,Reviewerin
Q10650082,da,boganmelder
Q10650082,da,litteraturanmelder
Q10650082,en,book reviewer
Q10650082,en,literature reviewer
Q10650082,en,film reviewer
Q10650082,en,record reviewer
Q10650082,nl,boekrecensent
Q10650082,nl,literatuurrecensent
Q10650082,nl,recensente
Q10650082,it,recensore letterario
Q10650082,cs,recenzentka
Q10650082,fr,chroniqueuse
Q10650082,fr,critique littéraire
Q10650082,es,asesor
Q10650082,es,recensor de libros
Q10650082,ja,レヴュワー
Q10650082,ja,レビュアー
Q10650082,ja,レビュワー
Q10650082,bn,বই পর্যালোচক
Q10650082,bn,চলচ্চিত্র পর্যালোচক
Q10650082,bn,সাহিত্য পর্যালোচক
Q10650082,ar,المراجع
Q10650082,ar,مراجع
Q10650082,sl,pregledovalka
Q10650082,sl,recenzent
Q10650082,sl,recenzentka
Q10650082,be,рэцэнзент
Q10650082,hu,irodalomkritikus
Q10650082,hu,kritikus
Q10650082,zh,书评人
Q10650082,zh,文学评论家
Q10650082,zh,影评人
Q10650082,zh,唱片评论员
